id,text,sentiment
1008,I've never had this post fest depression y'all speak of. 🤔,1
1009,"Passage of minimum wage bill generates worker optimism, employer anxiety https://t.co/lbWFEvIWFt",1
1010,"Passage of minimum wage bill generates worker optimism, employer anxiety https://t.co/UBqsbBqLJT",1
1011,"Passage of minimum wage bill generates worker optimism, employer anxiety https://t.co/szKpbHZZtx",1
1012,"Passage of minimum wage bill generates worker optimism, employer anxiety https://t.co/0pGRWsdRsQ",1
1013,"Passage of minimum wage bill generates worker optimism, employer anxiety https://t.co/uk2NBNUewA",1
1014,"Passage of minimum wage bill generates worker optimism, employer anxiety https://t.co/7eNEWR9AvN",1
1015,"Passage of minimum wage bill generates worker optimism, employer anxiety https://t.co/BE6vI8EPTa",1
1016,"Passage of minimum wage bill generates worker optimism, employer anxiety https://t.co/I1XQgVc86m",1
1017,"Passage of minimum wage bill generates worker optimism, employer anxiety https://t.co/9yFeBN2xoM",1
1018,"RT @MickyWhiteNV: Marijuana industry literally *wants* to be taxed....in a state that desperately needs revenue for public schools, m… ",1
1019,RT @Scripture_Truth: Get rid of your of worries. Cast all your anxiety on Him because He cares for you. -1Peter 5:7,1
1020,"@tusentalsord @SayNoToAnxiety Just a normal guy, trying to deal with life the best I can. If u live a full life, u… https://t.co/03XgTj3EcF",1
1021,RT @troylorswift13: Awww 😭👌�?��?��?� https://t.co/W8s8oYbmdr,1
1022,"Passage of minimum wage bill generates worker optimism, employer anxiety https://t.co/mAMTsrwe62",1
1023,#Dental #Clinic #News TMS therapy offers hope for senior adults with depression https://t.co/vEJcPK6pok,1
1024,"RT @kmoranONT: Young Canadians are reaching out for mental health help more than ever, investigation shows https://t.co/DFcnwk5rwg",1
1025,"RT @fight4theyouth: Today's youth are basically begging for school-based mental health services, yet we've seen only one budget cut aft… ",1
1026,"His son's death spurs ""No One Cares About Crazy People"" author on a mission to change attitudes on mental health https://t.co/iKtmIKP93i",1
1027,I think watching politics is messing with my mental health. #burnedout,1
1028,Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/GO4w6hWqTV,1
1029,Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/CNfnM9KGCi,1
1030,Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/YUAR4nxV2o,1
1031,Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/48Qs5VSO5l,1
1032,Haircuts aimed at de-stigmatizing teen mental health issues. https://t.co/2Urruz65W0,1
1033,Thinking about how much power and how little compassion and understanding trump has gives me anxiety,1
1034,Crippling depression here we come! https://t.co/bFI1qVvx1q,1
1035,Que cara de sueño más bonita https://t.co/yW0oC8UuUF,1
1036,"RT @NCAAResearch: Thanks to former @UMichFootball S-A, Will Heininger, for speaking to NCAA staff on the importance of mental health!… ",1
1037,Here are 4 safer natural alternatives to #anxiety drugs. https://t.co/B7Aqeis99P,1
1038,RT @kelaoqieres: how to desinstalar anxiety curso para principiantes level 1: https://t.co/pEC76pVqxd,1
1039,@APRAAMCOS    Host Free Mental Health Panels for Music Professionals: https://t.co/Ub5OwK0GH3,1
1040,Now do one showing a global depression based on lack of economic growth https://t.co/YPigB2ixrz,1
1041,Botox could be FDA approved to treat depression in the near future.,1
1042,"I HAVE SO MUCH ANXIETY FLOWING THROUGH ME RN, whyyyyy",1
1043,"Cross-sector collaboration: Mental Health, Mental Capacity and Human Rights (Norwich) - 8th June  https://t.co/xREKoTPble",1
1044,"When you're afraid, take the risk to change that.  https://t.co/LblvFt0HLC #fear #anxiety #lifecoach https://t.co/H64FEphQ9K",1
1045,I just wanted to eat some wings and watch the game. Where the fuck this depression come from.,1
1046,RT @KaeLynnGail: Ur wcw binge watches criminal minds but then can't go to the store alone without having an anxiety attack. It's me I'm ur…,1
1047,"RT @1800SADDAD: don't try to heal yourself, cut your arms and legs off one by one until your depression is gone https://t.co/tx1yK5E3Vp",1
1048,"I've started speaking up in class more, and being more opinionated, without the intense feeling of anxiety pulsing through my body",1
1049,RT @dsiempred: Que cara de sueño más bonita https://t.co/yW0oC8UuUF,1
1050,what the fuck. Fucking disgusting. I would have had an anxiety attack this is fucking scary as hell https://t.co/rTLO27stEr,1
1051,@AlanTudyk (1) that there's usually a Lowe's right next to it? (2) it's a fascinating alter-habit for birds that tr… https://t.co/yzw48Zd8OI,1
1052,RT @en_jajaja: Ayo fuck my depression ! Don't tell her I said that tho I'm terrified of her,1
1053,Hand Spinner Tri Fidget ADHD Anxiety Austim Stress Reducer Desk Toy EDC Metal  via eBay https://t.co/x5X3JijmW5,1
1054,"Break Free From Fear and Anxiety with this FREE 21-Day Devotional and Resource Guide {user.share_url}}
I've not read this but 👀 forward2",1
1055,"RT @HallMaelisa: When mental health, #creativity and #entrepreneurship come together, interesting things can happen.  I love seeing n https…",1
1056,Hand Spinner Tri Fidget Stress Reducer ADHD Anxiety Desk Toy EDC Metal Ball  via eBay https://t.co/i1Gsl5m3u9,1
1057,RT @JRhodesPianist: When they weigh baby koalas they sometimes do it with a toy to stop separation anxiety from its mum. You're welcome. ht…,1
1058,RT @ToniChaille: @MissinMarko @ConnieBallou @subtlerbutler @SallyAlbright @dbmayfield88 @Jorja001 @broadeyeview @CapWaterfront… ,1
1059,"Hey my names matt I have awful anxiety, crippling depression and daddy issues",1
1060,Instagram has been ranked by a new report as the worst social media site for its negative effects on mental health. https://t.co/dj1v3B7QxX,1
1061,Hand Spinner Tri Fidget Stress Reducer ADHD Anxiety Autism Desk Toy EDC Copper   via eBay https://t.co/4ODB19Sliz,1
1062,@itsDanBull the cure for anxiety,1
1063,Hand Spinner Tri Fidget Stress Reducer ADHD Anxiety Autism Metal Desk Toy EDC  via eBay https://t.co/soNfW3oEL0,1
1064,"RT @SincerelyTumblr: when you are trying to fight paranoia, depression, dissociation while attempting to balance meaningful relationships h…",1
1065,"Here are 4 safer natural alternatives to #anxiety drugs. https://t.co/H2x8CYug4O

— Dr. Joseph Mercola (mercola) June 2, 2017",1
1066,lol those moments when u forget ur phone is in ur back pocket and it almost falls in the toilet...pure anxiety 😳,1
1067,Online Therapy Sessions - Therapy Sessions over Skype for anxiety &amp; depression. Email to book a session. https://t.co/Jq8TiNIZ7h,1
1068,"💙💡🎶✨

#Play #Love #Motivate #Inspire #Keys #God #Jesus #Instrumental #Anxiety #Depression #🌙… https://t.co/hKcWxxRikT",1
1069,RT @vonschnooks: I fucking love @Logic301 for bringing in his experience with having anxiety in his new album. Like thank you man. https://…,1
1070,"Passage of minimum wage bill generates worker optimism, employer anxiety https://t.co/U9oIjc0pHS",1
1071,"RT @depressingmsgs: depression isn't always sadness, it can also be emptiness, anger, tiredness or loneliness. sometimes a cry for help isn…",1
1072,This child is important. Bless you. https://t.co/YhmhQwIGT4,1
1073,Hey august https://t.co/ZngBLEvQiG,1
1074,Anxiety levels rising.,1
1075,maybe if I fall in love with depression it will leave me,1
1076,@ULT0PPA just so you have an inflamed and prolonged sense of anxiety for like a day,1
1077,"RT @itsmattbarrett: Hey my names matt I have awful anxiety, crippling depression and daddy issues",1
1078,"RT @LifeZette: The Truth About Manic Depression, from One Who’s Been There https://t.co/YP0Hg530Dh",1
1079,@jordangraham__ Walmart. My brain is already clouding with anxiety and suicide,1
1080,also there are so many priests here I have anxiety,1
1081,@MariaBurnham4 wow! Well done! Having a little anxiety over here preparing for our 1:1 deployment with grades 6-8 in the fall.,1
1082,Music Therapy can help with depression and anxiety. Has music therapy helped you in any way? @UOWTV #socialj #musictherapy #anxiety #music,1
1083,bone apple feet crippling depression,1
1084,"Passage of minimum wage bill generates worker optimism, employer anxiety https://t.co/ThQDrnk0Wu",1
1085,RT @jonaschartock: One of those days where one needs a dedicated therapist for Twitter-induced anxiety. https://t.co/FiecUkDNgn,1
1086,.@drakepresident Nov 9 Anxiety emaol to Students Profs Friends asked for @POTUS sensitivity toward #climatechange!… https://t.co/GeQRGaZIRr,1
1087,RT @luciebeexxx: #Anxiety blows. One mild interaction can be enough to totally throw a person mentally &amp; emotionally. We don't talk about t…,1
1088,RT @lyndseyshannell: @AmaaXo_  @llydiaaaaa @kiiyaah12 LMAOOOOOOO https://t.co/MroHYQ0Mxr,1
1089,@lowpricequality The depression I have when I don't pay attention and realize there's a test,1
1090,"things im good at:
1. cats
2. bouncing
3. dealing with the complex feelings of guilt, depression, and anxiety
4. comedic timing",1
1091,"First hemp seeds sown legally in Lehigh Valley since Depression
https://t.co/vooDik4UhM",1
1092,RT @HRJobCentre: Strategy and Commissioing Manager - Sexual Health/Mental Health/LD - Rochford - LegalJob Description - This post... https:…,1
1093,RT @HRJobCentre: Strategy and Commissioing Manager - Sexual Health/Mental Health/LD - Southend-on-Sea - LegalJob Description -... https://t…,1
1094,"USA under  Donald Trump falling in to DICTATORSHIP. $1 Trillion dollars in Trump ""Family DEALS"", Worldwide. Followe… https://t.co/ZGaFnzHN6Z",1
1095,Don't forget the uncontrollable leg kicks and arm flaps 🤣 https://t.co/xamQMhBnfm,1
1096,RT @Sean_McDowell: More Than a Third of Teenage Girls Experience Depression | Eye-opening https://t.co/zCCn7OjDNU,1
1097,RT @rachelmiasimon: i hope everyone with mental health disorders finds a significant other who knows how to deal with them appropriately in…,1
1098,My anxiety is thru the fuckin roof.  Jesus.,1
1099,"How to address aging, illness, &amp; mental health in our congregations: https://t.co/Wbu7IMIRWs https://t.co/BqEhZkBCSN",1
1100,Where was this kid when I was in 8th grade?? https://t.co/TzICQ6zrOR,1
1101,"RT @PoPpYsMiSsiOn: ▫�?�ℹ�??All or Nothing or Black and White Thinking &amp; #Depression

⚬The Fight or Flight Response
⚬#Trauma #ptsd… ",1
1102,"@LindaSuhler @tinalcarr69 Hate to see that, especially with all the mental health services she needs.",1
1103,now that summer break has finally started it's time to isolate myself from my friends and wallow in my depression !!,1
1104,Boy I don't know why but I feeling real anxiety for this NBA finals lol 😂,1
1105,@chancerhall Sounds like crippling depression to me,1
1106,I added a video to a @YouTube playlist https://t.co/C6T6cV8aXq Painful lockjaw TMJ &amp; chronic anxiety healed - John Mellor Healing,1
1107,Says someone who has probably never suffered from depression. Platitudes solve nothing. https://t.co/6Ff1MuuYCK,1
1108,"@MelissaPonzio1 Mama please please read the message I wrote for you, my heart is literally bursting w anxiety. Just… https://t.co/m6vfD1mtD4",1
1109,"RT @Salon: His son's death spurs ""No One Cares About Crazy People"" author on a mission to change attitudes on mental health https://t.co/iK…",1
1110,"RT @marshawright: #Anxiety does not help anybody achieve what they need to do, it is a barrier that must be knocked down. 🤔
#positive… ",1
1111,"Here are 4 safer natural alternatives to #anxiety drugs. https://t.co/eLNLGWO8qI

— Dr. Joseph Mercola (mercola) June 2, 2017",1
1112,"His son's death spurs ""No One Cares About Crazy People"" author on a mission to change attitudes on mental health https://t.co/dnUMJfFp68

…",1
1113,My anxiety is through the roof rn 🙃,1
1114,@platinumivory I've been battling depression so I guess along with all of that its lead to a lack of appetite or the drive to eat food.,1
1115,RT @GirlsBooklet: me: *takes 4 depression naps during the day and manages to fall asleep again at night and sleep in and wake up late… ,1
1116,RT @Iildevil: what i learned from college: if ur failing a class its not the end of the world &amp; yes ur future is important but so is ur men…,1
1117,Same all day everyday 🙃 https://t.co/5Wo4PF6B35,1
1118,Fuck anxiety,1
1119,@DRUDGE_REPORT @slone She's morally bankrupt I actually think she suffers from a mental health issue that doesn't a… https://t.co/flvEMhvw48,1
1120,this shit gave me so much anxiety https://t.co/9FQkwptwfi,1
1121,"RT @GIRLposts: Me: ""time to go to bed, get some good rest, and wake up happy! ""  

My Anxiety: https://t.co/RTjHC7gWmV",1
1122,@B_Dailey13 Due to me feeling so tired and sick lately I haven't been able to go to therapy and get out my anxiety… https://t.co/I5XxdJDLMb,1
1123,When You Should Take a Mental Health Day https://t.co/aF3pKF6yTb,1
1124,{PODCAST} Gut Health Explained with @am_naturopath: https://t.co/6Xr27UJGPO #guthealth #naturopathic #health… https://t.co/9Z92im7aFJ,1
1125,It's called mental health awareness month. It's in May and you should probably aware of the mental illness that you… https://t.co/5fHXCHi47E,1
1126,I get separation anxiety when Layla is not here and Snoop gets separation anxiety when I'm not home..Translation me and Snoop have problems.,1
1127,RT @binglinhu: i think a lot of white folks don’t realize that racial anger is a manifestation of anxiety. and anxiety is EX. HAUS. TING.,1
1128,I don't want to say I've never been more sad in my life bc I have those times or moments but shit man the depression is reeeeeaal.,1
1129,Starting to get that 'I-only-watch-my-Netflix-shows-while-doing-cardio-and-I've-not-worked-out-in-weeks' anxiety as more new seasons drop.,1
1130,"To balance out some new mental health things, I think I'm gonna do a solo day trip to Gloucester, MA on Saturday to wander/hike. ☮�?🚶�?��?♀�?🙌�?�",1
1131,Nothing tastes as good as depression feels,1
1132,"@tlwren22 @FoxNews @adfkristen It really sounds like you're struggling with a  mental health crisis. 

I'm sorry th… https://t.co/PUCxPjBfBX",1
1133,uhh yal mind if i finally fukin ovr my social anxiety n finally got a cutie girls number today 😳,1
1134,RT @BCHC: Better mental health services would reduce poverty #povertyfreebc https://t.co/gO6Gs68neZ,1
1135,facebook and depression. walk hand in hand...never again,1
1136,@david_j_roth @neontaster oh yeah ill totally tell my girlfriend her power fantasy is going to bring down the whole… https://t.co/cNyMhf9pJD,1
1137,RT @matt_digs: It's called mental health awareness month. It's in May and you should probably aware of the mental illness that you… ,1
1138,"@LindaSuhler You're so right, Obama's Legacy was depression, and Fear.  Hard to remember to thank God I'm suckin ai… https://t.co/tyku30Fyvg",1
1139,My depression is starting to take control of me 😩😡😒,1
1140,"@katie_honan it's ""worst"" of course. The anxiety is messing with my tenses.",1
1141,Gestalt Therapy: The Top benefits And Effects On Mental Health    Gestalt Therapy: The Top benef https://t.co/FI3EQpwXXF #HealthyEve,1
1142,"RT @QueenPAC32: This is going to be a Thread on: Dating Someone with Depression. 

**keep in mind that depression varies a bit in each pers…",1
1143,I have too much anxiety for now,1
1144,"RT @PoPpYsMiSsiOn: What Is ? #PTSD &amp; #Trauma

�?�#anxiety
�?�#hypervigilance
�?�#depression
�?�Diagnosis #Symptoms
�?�#Sleep disturbances… ",1
1145,Real depression hours,1
1146,"me: go it'll be fun
my anxiety: all ur friends hate u dont go",1
1147,https://t.co/JNIhXzbdQQ,1
1148,"RT @HeartlessGayyy: Me: Today's going to be a good day!

My Anxiety: https://t.co/3OZIckSeD8",1
1149,Please hurry. People will die from depression and anxiety. This is not sustainable. https://t.co/yaDi0oWEeA,1
1150,"@beardedstoner Yeah suffering from TAD (trump anxiety disorder) baaaaad, very baaad.",1
1151,"Anxiety level today, through the roof! https://t.co/DLSyvJhmGp",1
1152,"@realDonaldTrump As of 2 day, my depression &amp; anxiety shot over the roof thx 2 u. U didn't do chit 4 any1 except urself. Wave adios!",1
1153,"I'd like to do a fundraiser, to help pump money into the mental health program's locally,  with the aid of people and businesses.",1
1154,"@peterdaou Because economic anxiety, you know?",1
1155,"Here are 4 safer natural alternatives to #anxiety drugs. https://t.co/l1ys5HN85e

— Dr. Joseph Mercola (mercola) June 2, 2017",1
1156,@_StrictlyB I am very calm as well. But the thought of penalties gives me anxiety. I am quietly confident though. W… https://t.co/MMSRGFq3mE,1
1157,#depression #bullies ADULT Sibling Abuse Survivors rarely get right therapy 4 their recovery.Jumpstart Your *Life:… https://t.co/MkKfSDOfTo,1
1158,"@ceeez_ @blxbb As has capitalism. '08 GFC, '87 Crash, the Great Depression",1
1159,"RT @bigbossboze: dear friends that also suffer from terrible anxiety: 

try to spend less time in your head and more time in the real world…",1
1160,Trump is leaking - https://t.co/mTtBPJQLFi  #ptsd #depression #anxiety #trauma https://t.co/Ie03ezw6v8,1
1161,When you use working out to ease anxiety but working out is causing you anxiety. #dilema,1
1162,Smart kid https://t.co/sZslYnu0n5,1
1163,"Heropon help Melly with anxiety, and Melly feel better! Please remember to let others help you, and help others too!",1
1164,"""To get rid of depression, I swim with dolphins.""",1
1165,"RT @Lmao: my physical health: trash

my mental health: trash

my bank account: trash

my skin: trash

me: https://t.co/S3YfUxIjvJ",1
1166,Starting my dental school applications and my anxiety is through the roof,1
1167,RT @thegalaxys_edge: There's nothing like having an anxiety attack while working out; you get double the sweat and none of the fun,1
1168,"RT @NEDAstaff: ""[#Dance] is not a place where only skinny, 'ideal' body types can thrive."" #bodyimage #mentalhealth https://t.co/GbnAXMQNu5",1
1169,Calling the doctor tomorrow to get on anxiety meds. I can't take these panic attacks anymore.,1
1170,RT @workinhardmummy: thinking ab starting a mental health column. is that fun? what kind of issues would u want covered / what questions wu…,1
1171,Large gender gap in first-onset depression disproportionately affects adolescent girls https://t.co/5W4smPjJU6,1
1172,memes are good for your mental health,1
1173,THIS SEASON OF HOC IS LITERALLY TRIGGERING SO MUCH ANXIETY RIGHT NOW,1
1174,"RT @NashNSmile: someone: how are you?
me: im fine.
my mental health:

https://t.co/K3jLxZ5dNu",1
1175,"RT @EmmyaShirou: Nothing gets the ladies like fear, depression and existential dread https://t.co/OofgFz4E5Y",1
1176,"if anxiety could kill, I'd be more dead than fuckin idk my dead grandpa lmao",1
1177,RT @maggiemontalvan: RTRTRTRT https://t.co/uaXYKuclO0,1
1178,#Album #TopMusicFrance The Age of Anxiety - Pixx: The Age of Anxiety Pixx Genre :… https://t.co/r7kXk5kFL2 #TopAlternative #iTunes #France,1
1179,RT @mercola: Here are 4 safer natural alternatives to #anxiety drugs. https://t.co/B7Aqeis99P,1
1180,"RT @MHCC_: Canadians say disability should include invisible disabilities, e.g. mental health issues. Read more: https://t.co/lOeaNqQLFQ #A…",1
1181,"This depression gets the best of me, I'm in my thoughts, I don't wanna talk until tomorrow🎶",1
1182,@MONET1K anxiety through the roof I'm still scared,1
1183,"This "" cat"" is Insane! Check his mental health!",1
1184,Anxiety through the roof 😱,1
1185,Y'know what's really good at causing anxiety? Making fun of someone about it after they admit that they deal with it. Douchebags.,1
1186,if you watch this it immediately curse you of your depression https://t.co/0npmvAKau9,1
1187,This is the epitome of Gabriella Lyzette Chiquito https://t.co/ppGpxgtyyg,1
1188,Brain Tumour Foundation of Canada: Holly's Story: Sometimes depression isn't depression https://t.co/Xkm1qtP1r9,1
1189,RT @soyourelikethat: mental health status: going to work this early is not good for my mental health,1
1190,RT @kindslut: i mask all my anxiety with sexual humor and jokes about death,1
1191,"If there is one to read from this thread, it's this one. Kids of today have it so much harder than we ever did....… https://t.co/t3Te8JKVNj",1
1192,RT @Stand2getherPgh: Both @insidemindspgh and @DBSAlliance by our staff were featured as the 22 Top Mental Health podcasts! Huzzah!… ,1
1193,"9) This is not at all a secret but I'm super passionate about mental health, from my own experiences and those of family and friends, &amp; --",1
1194,#Mentalhealth #families &amp; #caregivers viewpoints so valuable  https://t.co/EI4OSUMi3z,1
1195,"Another Great Depression: How Devastating Would It Be?

https://t.co/rMaKkvQoXt https://t.co/tC6IpgOc6x",1
1196,RT @PennStateEiM: Now presenting on the impact of our KPAP classes on student physical and mental health. Guess… https://t.co/I2vwkTQR4R,1
1197,43. I feel like there's something missing and that's why my depression has spiked within the last year.,1
1198,I knew that today would be a new chapter in my mental health. I just didn't know if it was going to be bad or good.,1
1199,"Today is a good day to share this again and remind the @GOP that climate science was once accepted as fact, not use… https://t.co/BlVG0k3klX",1
1200,Niven: but there are still too many stories that romanticise suicide and depression. Stories that tie things up in a neat bow #YAmatters,1
1201,RT @TheCraftySide: Just put the finishing touches on my anxiety booklet that will be available June 5th! #anxiety #BloggersTribe @bloggerbe…,1
1202,if you watch this it immediately cures you of your depression https://t.co/0npmvB1LSJ,1
1203,"Owning a gun does not offer protection: Gun access higher among youth with violent, mental health history https://t.co/EQoJMWVt7m",1
1204,"@The_Trump_Train That's a mental health problem.  If you ignore it, it doesn't exist.  Just keep spouting crap that… https://t.co/8SzLZ83a8A",1
1205,@Sckrub @PKMNTiana @pallettownkanto And that's being said from a person with social anxiety :P,1
1206,RT @Ghhada_: من الحاجات المرعبة موضوع أن شخص يبقى ليه impact كبير �?شخ عليك، لدرجة أن your mental health وحالتك الن�?سية مرتبطة بوجوده أو بغي…,1
1207,I liked a @YouTube video https://t.co/djXwsWNXdB OVERCOME DEPRESSION AND ANXIETY - Motivational Video (Very Powerful),1
1208,This tugs at the heartstrings!! https://t.co/qssd8oiXMV,1
1209,RT @Hope4Siblings: #depression #bullies ADULT Sibling Abuse Survivors rarely get right therapy 4 their recovery.Jumpstart Your *Life:… ,1
1210,"me: why don't i ever have people to hangout with???
also me: *has anxiety attack when asked to hangout with new person*",1
1211,this heartbeat on screen is giving me so much anxiety i'm gonna throw up i hate that sound,1
1212,"RT @KellyMarieLD: If elected, I will help build a better future for people with mental health problems #MindManifesto17 https://t.co/SeIqLH…",1
1213,"HT @Mark_Sisson 7 Alternative Therapies for Depression - As I discussed last month, depression is the yin to an... https://t.co/VkzAqNFaKx",1
1214,Bahaaaaa. She really has mental health issues. #commither or #lockherup she's insane and EVIL. https://t.co/DdF3TuS5pI,1
1215,@hellowandererUK Medication crisis catalyst depression recovery.Rebuilding polymath creativity.… https://t.co/SROjbqdsIS,1
1216,"RT @juventusfcen: 🎙 ""It's no good feeling anxiety, because that wastes a lot of energy. We're in peak condition and need to stay that way.""…",1
1217,RT @fauldsca: See the clear reduction in referral to psychiatry with addition of FHT resources for mental health. @HQOntario… ,1
1218,@Reed_Henderson5 You're going to start the whole depression isn't real situation all over again pipe ⬇�?,1
1219,"Hmmm... title is a bit deceiving. I'm a ""heavy"" social media user, sometimes it's harmed, now it tends to help. I d… https://t.co/SNt9d4WQJF",1
1220,Sorry if I don't answer your texts it's the depression emma.,1
1221,What's more effective than a 5 hour energy drink and ACTUALLY works? A 5 hour depression nap.,1
1222,📹 naturally-naturaal: nicegirlscomelast: arethafakelin: This cured my depression. This is beautiful. Im... https://t.co/T3omYC6lBJ,1
1223,@Bonitalibre @alexisbianchii @maddyyburkee https://t.co/FIBnQahoRN,1
1224,am i tired bc of my shitty fucking thalassemia or my hyperthyroidism or my depression or a wonderful combination of all three?: the saga,1
1225,If you have anxiety then you know the struggles...damn i hate this shit.,1
1226,RT @E_b_free: When People Tweet Like This It Gives Me Anxiety,1
1227,"the one night I say go my depression is on red alert, going to be a long night",1
1228,I'm sad 8th grade was hard lil homie keep ya head up https://t.co/OHU3M7OJqk,1
1229,RT @Bieber_Justie: Ignore what I said about Stratford I'm going! I'll have my bff. But I'm going to be up and down cause of my mental health,1
1230,"@Team_Trump45 @realDonaldTrump You actually need help, I'd go get a mental health exam as soon as possible",1
1231,"RT @ianspam: To be honest, I'm not doing good. Depression got a tight grip on me recently, decided I need to start seeking help. Sorry it t…",1
1232,Over caffein--&gt; not enough sleep--&gt; headache--&gt; depression ☠�?,1
1233,"Depression

It's what's for dinner 

Because you're depressed and can't eat and also you don't deserve to eat anything good anyways",1
1234,Twitter gives me anxiety stacks https://t.co/CKvFiDj3uy,1
1235,#parkinsons research Efficacy of antidepressive medication for depression in Parkinson disease a network metaan... https://t.co/CwrIIt0Ro2,1
1236,"""anxiety cartoons"" is my 90s cartoon zine focused and centered entirely around negative or uneasy experiences",1
1237,@chadcluff I hate that show so much. It gives me anxiety.,1
1238,Good luck bro 😂 https://t.co/sXTuoWcYBN,1
1239,https://t.co/YkWmJOKQ40 blood vessel damage tied to depression among older adults,1
1240,"7 Alternative Therapies for Depression - As I discussed last month, depression is the yin to anxiety’s yang. Be... https://t.co/MxwxRWcWCY",1
1241,real talk express live is giving me.anxiety because ive never lined up for a show before so i don't even know how that works and im,1
1242,RT @GIRLposts: Me when I'm just chilling but my anxiety and depression start acting up https://t.co/hI0aZMb4Ty,1
1243,Oh damn I'm someone's wcw. https://t.co/WNyXSBzBin,1
1244,DISGUSTING😤. Niggas think this is funny. This scars a woman for life. &amp; the anxiety when walking past a group of me… https://t.co/MJRYJBYaDA,1
1245,Get rid of your of worries. Cast all your anxiety on Him because He cares for you. -1Peter 5:7 @justinbieber,1
1246,RT @ChrisisSingin: https://t.co/xj2i7hlI6K,1
1247,"BE Present in this NOW  https://t.co/XNc6tnNkU3
 #anxiety #be #bepresent #being",1
1248,RT @mhtodaymag: Depression - how our clever brains contribute to our depression https://t.co/mgyooakZcd and how therapy can help,1
1249,"RT @kaaivenchy: having anxiety is the most silently painful experience. 
it makes no sense and you sit there alone and suffer for an unknow…",1
1250,"#Kashmir Started a National Toll free number 18004202020 for women in depression,domestic violence https://t.co/CYsxBO7lzu",1
1251,"RT @Salome_eno: Depression is treated as a hush-hush topic for us Africans. Guys, if u ever find yourself in a prolonged unhappiness, pls t…",1
1252,"@LifeZette who calls it ""Manic Depression""? Is it 1980?  Thats like calling those with Alzheimer's ""goin senile""  Geez....🤦�?♂�?",1
1253,4 TED-Ed Lessons about mental health https://t.co/6KlNMsKUzP,1
1254,"1. Marijuana is a drug known for its use of relieving symptoms of chronic pain, anxiety, even cancer symptoms etc.",1
1255,RT @Vegalteno: Learn fm my wife wisdom &amp; advice that have kept families together &amp; when u like it/retweet women orgs get $1. https://t.co/r…,1
1256,"""Calm down Karen, I have depression"" https://t.co/BjTX7SjCwC",1
1257,RT @tinastics: MY ANXIETY HAS ITS OWN ANXIETY,1
1258,@LoTomlean Personally I have depression and veganism has only helped me in keeping me healthy and motivated to fight everyday,1
1259,"walk up in the club like ""what up i got a big anxiety problem so i'll probably turn around and leave. thanks for having me""",1
1260,RT @croakeyblog: Interesting comments ex Dr Tim Smyth - 10 point plan for #Mentalhealth in response to this article by @RosenbergSeb… ,1
1261,4 TED-Ed Lessons about mental health https://t.co/DPG1RST1v8,1
1262,"@ceeez_ @blxbb As has capitalism. '08 GFC, '87 Crash, the Great Depression. The coming Great Economic Collapse.",1
1263,RT @SAMHtweets: Thousands of young people will struggle to get the help they need for mental health problems. https://t.co/vsMRE2azkP,1
1264,"What I thought she was gonna spiral into a deep clinical depression or something, so thats good https://t.co/w5XenNkQt2",1
1265,RT @PoeticalIylost: Anxiety sucks. Not being able to explain how you feel to people around you sucks.,1
1266,"RT @camsitsdown: C4/C5 spinal cord injury, quadriplegic, &amp; reoccurring mental health problems. 

#disabledandcute https://t.co/R0bSC3lm5k",1
1267,RT @jcgreylavilla: You're bad for my mental health,1
1268,RT @adn_biblequotes: Get rid of your of worries. Cast all your anxiety on Him because He cares for you. -1Peter 5:7 #ALDUBStopTheHate,1
1269,RT @janinebucks: How You Beat Anxiety - Ryan Shaw | Self-Improvement |948680375 #SelfImprovement https://t.co/Y06RUAuWkx #SelfImprovement,1
1270,AND STILL ANXIETY SILENT TOOTHLESS,1
1271,BREAKING - The Housed passed the bill to ban guns in hospitals and mental health facilities. Vote was 91/33!!!... https://t.co/yGKVKAwLzQ,1
1272,RT @ForUrHealth2016: The 9 Best Natural Remedies for Anxiety That Will Save Your Life https://t.co/6Xcw5qxegJ https://t.co/n2EW77PjWl,1
1273,@gagascure Lol youre right tho I was born in 95. Im just not really my age bc of emotional and physical problems th… https://t.co/7EoacAV9d5,1
1274,This gave me anxiety 😅😅😂 dude in the gray was wildin the whole time 😭 https://t.co/8bVywhGK63,1
1275,22. I have a theory that people with anxiety make great TOs because we're all paranoid.,1
1276,@FLOTUS one might wonder of the sanity and mental health of those that voted for tRump?,1
1277,"just woke up from a good
ass depression nap 👌�?�😫😤💯",1
1278,"Weeeeell, should be starting new job by the weekend (jinx, no-jinx) and have moved on to anxiety/depression, so overall, life's lookin' up!",1
1279,How You Beat Anxiety - Ryan Shaw | Self-Improvement |948680375 #SelfImprovement #SelfImprovement https://t.co/aps3gXHzNN,1
1280,"RT @JeffParshley: When thinking about life, remember this: no amount of guilt can change the past, and no amount of anxiety can change the…",1
1281,"There are still too many books that romanticize depression, suicide and self-harm. - @jenniferniven #YAmatters",1
1282,chill ass depression 🤷�?��?♀�?🙃,1
